model,n-iterations,loss
ResNet-18 Pro,149,2.3539552688598633
ResNet-18 Pro,150,2.3787972927093506
ResNet-18 Pro,151,2.268883228302002
ResNet-18 Pro,152,2.60575532913208
ResNet-18 Pro,153,2.4803519248962402
ResNet-18 Pro,154,2.452547550201416
ResNet-18 Pro,155,2.170393943786621
ResNet-18 Pro,156,2.5766749382019043
ResNet-18 Pro,157,2.411330223083496
ResNet-18 Pro,158,2.6269757747650146
ResNet-18 Pro,159,2.587822675704956
ResNet-18 Pro,160,2.256401777267456
ResNet-18 Pro,161,2.4185891151428223
ResNet-18 Pro,162,2.5136611461639404
ResNet-18 Pro,163,2.3366587162017822
ResNet-18 Pro,164,2.398876428604126
ResNet-18 Pro,165,2.6388814449310303
ResNet-18 Pro,166,2.2267236709594727
ResNet-18 Pro,167,2.2353515625
ResNet-18 Pro,168,2.3287715911865234
ResNet-18 Pro,169,2.397056818008423
ResNet-18 Pro,170,2.4826626777648926
ResNet-18 Pro,171,2.662747859954834
ResNet-18 Pro,172,2.2699379920959473
ResNet-18 Pro,173,2.410238265991211
ResNet-18 Pro,174,2.4247803688049316
ResNet-18 Pro,175,2.4289023876190186
ResNet-18 Pro,176,2.2401955127716064
ResNet-18 Pro,177,2.4284615516662598
ResNet-18 Pro,178,2.2419838905334473
ResNet-18 Pro,179,2.682128667831421
ResNet-18 Pro,180,2.2639355659484863
ResNet-18 Pro,181,2.3579764366149902
ResNet-18 Pro,182,2.3577322959899902
ResNet-18 Pro,183,2.5530807971954346
ResNet-18 Pro,184,2.3846583366394043
ResNet-18 Pro,185,2.3608081340789795
ResNet-18 Pro,186,2.2590880393981934
ResNet-18 Pro,187,2.37723970413208
ResNet-18 Pro,188,2.280212879180908
ResNet-18 Pro,189,2.3612160682678223
ResNet-18 Pro,190,2.186208724975586
ResNet-18 Pro,191,2.3487679958343506
ResNet-18 Pro,192,2.166691303253174
ResNet-18 Pro,193,2.266019344329834
ResNet-18 Pro,194,2.4234023094177246
ResNet-18 Pro,195,2.3602347373962402
ResNet-18 Pro,196,2.2222039699554443
ResNet-18 Pro,197,2.315577268600464
ResNet-18 Pro,198,2.397437572479248
ResNet-18 Pro,199,2.234851360321045
ResNet-18 Pro,200,2.475900173187256
ResNet-18 Pro,201,2.2947888374328613
ResNet-18 Pro,202,2.526454448699951
ResNet-18 Pro,203,2.4370179176330566
ResNet-18 Pro,204,2.400623083114624
ResNet-18 Pro,205,2.2074055671691895
ResNet-18 Pro,206,2.251737117767334
ResNet-18 Pro,207,2.3342392444610596
ResNet-18 Pro,208,2.257028341293335
ResNet-18 Pro,209,2.3979554176330566
ResNet-18 Pro,210,2.4385993480682373
ResNet-18 Pro,211,2.380420684814453
ResNet-18 Pro,212,2.471895933151245
ResNet-18 Pro,213,2.373798131942749
ResNet-18 Pro,214,2.242744207382202
ResNet-18 Pro,215,2.3414924144744873
ResNet-18 Pro,216,2.569934606552124
ResNet-18 Pro,217,2.2929635047912598
ResNet-18 Pro,218,2.370182752609253
ResNet-18 Pro,219,2.445462703704834
ResNet-18 Pro,220,2.2590994834899902
ResNet-18 Pro,221,2.2206034660339355
ResNet-18 Pro,222,2.3360705375671387
ResNet-18 Pro,223,2.3701157569885254
ResNet-18 Pro,224,2.3391330242156982
ResNet-18 Pro,225,2.323596239089966
ResNet-18 Pro,226,2.2350547313690186
ResNet-18 Pro,227,2.2961080074310303
ResNet-18 Pro,228,2.3533482551574707
ResNet-18 Pro,229,2.3457837104797363
ResNet-18 Pro,230,2.274761199951172
ResNet-18 Pro,231,2.640031099319458
ResNet-18 Pro,232,2.335364818572998
ResNet-18 Pro,233,2.3200364112854004
ResNet-18 Pro,234,2.321481227874756
ResNet-18 Pro,235,2.293121814727783
ResNet-18 Pro,236,2.2268645763397217
ResNet-18 Pro,237,2.337008237838745
ResNet-18 Pro,238,2.3595943450927734
ResNet-18 Pro,239,2.262446165084839
ResNet-18 Pro,240,2.4614787101745605
ResNet-18 Pro,241,2.3520588874816895
ResNet-18 Pro,242,2.4142346382141113
ResNet-18 Pro,243,2.385962963104248
ResNet-18 Pro,244,2.3031492233276367
ResNet-18 Pro,245,2.326176404953003
ResNet-18 Pro,246,2.448291301727295
ResNet-18 Pro,247,2.406964063644409
ResNet-18 Pro,248,2.340761661529541
ResNet-18 Pro,249,2.3328187465667725
ResNet-18 Pro,250,2.365851879119873
ResNet-18 Pro,251,2.535034656524658
ResNet-18 Pro,252,2.3307042121887207
ResNet-18 Pro,253,2.3807554244995117
ResNet-18 Pro,254,2.2721056938171387
ResNet-18 Pro,255,2.272413730621338
ResNet-18 Pro,256,2.2217342853546143
ResNet-18 Pro,257,2.2704765796661377
ResNet-18 Pro,258,2.3440895080566406
ResNet-18 Pro,259,2.3420310020446777
ResNet-18 Pro,260,2.2891857624053955
ResNet-18 Pro,261,2.3535165786743164
ResNet-18 Pro,262,2.312962293624878
ResNet-18 Pro,263,2.277575731277466
ResNet-18 Pro,264,2.3332066535949707
ResNet-18 Pro,265,2.3195462226867676
ResNet-18 Pro,266,2.295196056365967
ResNet-18 Pro,267,2.4423224925994873
ResNet-18 Pro,268,2.3270742893218994
ResNet-18 Pro,269,2.3883392810821533
ResNet-18 Pro,270,2.4086573123931885
ResNet-18 Pro,271,2.2398815155029297
ResNet-18 Pro,272,2.2911763191223145
ResNet-18 Pro,273,2.358625888824463
ResNet-18 Pro,274,2.358578681945801
ResNet-18 Pro,275,2.268770694732666
ResNet-18 Pro,276,2.3171229362487793
ResNet-18 Pro,277,2.342322826385498
ResNet-18 Pro,278,2.3334615230560303
ResNet-18 Pro,279,2.229580879211426
ResNet-18 Pro,280,2.2827367782592773
ResNet-18 Pro,281,2.226290702819824
ResNet-18 Pro,282,2.3244056701660156
ResNet-18 Pro,283,2.295443534851074
ResNet-18 Pro,284,2.218219757080078
ResNet-18 Pro,285,2.3634965419769287
ResNet-18 Pro,286,2.3351266384124756
ResNet-18 Pro,287,2.3947746753692627
ResNet-18 Pro,288,2.3759913444519043
ResNet-18 Pro,289,2.328016996383667
ResNet-18 Pro,290,2.3412914276123047
ResNet-18 Pro,291,2.280517339706421
ResNet-18 Pro,292,2.2904324531555176
ResNet-18 Pro,293,2.314870834350586
ResNet-18 Pro,294,2.332103729248047
ResNet-18 Pro,295,2.248228073120117
ResNet-18 Pro,296,2.2484331130981445
ResNet-18 Pro,297,2.238088607788086
ResNet-18 Pro,298,2.299095630645752
ResNet-18 Pro,299,2.3130786418914795
ResNet-18 Pro,300,2.231041431427002
ResNet-18 Pro,301,2.254854440689087
ResNet-18 Pro,302,2.3536217212677
ResNet-18 Pro,303,2.423409938812256
ResNet-18 Pro,304,2.2849771976470947
ResNet-18 Pro,305,2.202662944793701
ResNet-18 Pro,306,2.316293478012085
ResNet-18 Pro,307,2.2352454662323
ResNet-18 Pro,308,2.251023530960083
ResNet-18 Pro,309,2.30791974067688
ResNet-18 Pro,310,2.41072678565979
ResNet-18 Pro,311,2.303948402404785
ResNet-18 Pro,312,2.466229200363159
ResNet-18 Pro,313,2.311000108718872
ResNet-18 Pro,314,2.319946765899658
ResNet-18 Pro,315,2.2868270874023438
ResNet-18 Pro,316,2.1911792755126953
ResNet-18 Pro,317,2.3033699989318848
ResNet-18 Pro,318,2.3672916889190674
ResNet-18 Pro,319,2.3010520935058594
ResNet-18 Pro,320,2.3147284984588623
ResNet-18 Pro,321,2.2522709369659424
ResNet-18 Pro,322,2.420435667037964
ResNet-18 Pro,323,2.1347029209136963
ResNet-18 Pro,324,2.371671438217163
ResNet-18 Pro,325,2.237339496612549
ResNet-18 Pro,326,2.3575873374938965
ResNet-18 Pro,327,2.335200309753418
ResNet-18 Pro,328,2.1657345294952393
ResNet-18 Pro,329,2.2327334880828857
ResNet-18 Pro,330,2.4682462215423584
ResNet-18 Pro,331,2.2774453163146973
ResNet-18 Pro,332,2.3149499893188477
ResNet-18 Pro,333,2.218836784362793
ResNet-18 Pro,334,2.214186191558838
ResNet-18 Pro,335,2.267019748687744
ResNet-18 Pro,336,2.4142231941223145
ResNet-18 Pro,337,2.2832627296447754
ResNet-18 Pro,338,2.533909320831299
ResNet-18 Pro,339,2.2003588676452637
ResNet-18 Pro,340,2.3594205379486084
ResNet-18 Pro,341,2.207183837890625
ResNet-18 Pro,342,2.3470704555511475
ResNet-18 Pro,343,2.2201406955718994
ResNet-18 Pro,344,2.254415512084961
ResNet-18 Pro,345,2.3805718421936035
ResNet-18 Pro,346,2.275024890899658
ResNet-18 Pro,347,2.20103120803833
ResNet-18 Pro,348,2.3880605697631836
ResNet-18 Pro,349,2.1824734210968018
ResNet-18 Pro,350,2.2671470642089844
ResNet-18 Pro,351,2.315554141998291
ResNet-18 Pro,352,2.188476085662842
ResNet-18 Pro,353,2.2479612827301025
ResNet-18 Pro,354,2.2849137783050537
ResNet-18 Pro,355,2.3314409255981445
ResNet-18 Pro,356,2.374663829803467
ResNet-18 Pro,357,2.2837092876434326
ResNet-18 Pro,358,2.1692168712615967
ResNet-18 Pro,359,2.1525416374206543
ResNet-18 Pro,360,2.3033668994903564
ResNet-18 Pro,361,2.1275150775909424
ResNet-18 Pro,362,2.2826790809631348
ResNet-18 Pro,363,2.223318576812744
ResNet-18 Pro,364,2.2184650897979736
ResNet-18 Pro,365,2.447205066680908
ResNet-18 Pro,366,2.305633306503296
ResNet-18 Pro,367,2.261112689971924
ResNet-18 Pro,368,2.2994284629821777
ResNet-18 Pro,369,2.4412713050842285
ResNet-18 Pro,370,2.349970817565918
ResNet-18 Pro,371,2.382179021835327
ResNet-18 Pro,372,2.297032594680786
ResNet-18 Pro,373,2.400970935821533
ResNet-18 Pro,374,2.1233596801757812
ResNet-18 Pro,375,2.315355062484741
ResNet-18 Pro,376,2.2668585777282715
ResNet-18 Pro,377,2.361940860748291
ResNet-18 Pro,378,2.251711845397949
ResNet-18 Pro,379,2.205819845199585
ResNet-18 Pro,380,2.570836067199707
ResNet-18 Pro,381,2.388545513153076
ResNet-18 Pro,382,2.2826180458068848
ResNet-18 Pro,383,2.3813297748565674
ResNet-18 Pro,384,2.541626214981079
ResNet-18 Pro,385,2.234954357147217
ResNet-18 Pro,386,2.1865134239196777
ResNet-18 Pro,387,2.1714067459106445
ResNet-18 Pro,388,2.2698864936828613
ResNet-18 Pro,389,2.256099224090576
ResNet-18 Pro,390,2.246088981628418
ResNet-18 Pro,391,2.20540452003479
ResNet-18 Pro,392,2.0995781421661377
ResNet-18 Pro,393,2.3336901664733887
ResNet-18 Pro,394,2.382833957672119
ResNet-18 Pro,395,2.4299144744873047
ResNet-18 Pro,396,2.1399598121643066
ResNet-18 Pro,397,2.1526246070861816
ResNet-18 Pro,398,2.1736042499542236
ResNet-18 Pro,399,2.106844663619995
ResNet-18 Pro,400,2.1706204414367676
ResNet-18 Pro,401,2.1847333908081055
ResNet-18 Pro,402,2.1039199829101562
ResNet-18 Pro,403,2.6170899868011475
ResNet-18 Pro,404,2.209502696990967
ResNet-18 Pro,405,2.316998243331909
ResNet-18 Pro,406,2.043519973754883
ResNet-18 Pro,407,2.2351877689361572
ResNet-18 Pro,408,2.2826485633850098
ResNet-18 Pro,409,2.1777946949005127
ResNet-18 Pro,410,2.184044361114502
ResNet-18 Pro,411,2.4203286170959473
ResNet-18 Pro,412,2.0801918506622314
ResNet-18 Pro,413,2.2687184810638428
ResNet-18 Pro,414,1.9576854705810547
ResNet-18 Pro,415,2.132047414779663
ResNet-18 Pro,416,2.321629285812378
ResNet-18 Pro,417,2.2817814350128174
ResNet-18 Pro,418,2.488140106201172
ResNet-18 Pro,419,2.4219090938568115
ResNet-18 Pro,420,2.3762001991271973
ResNet-18 Pro,421,2.504483938217163
ResNet-18 Pro,422,2.4282889366149902
ResNet-18 Pro,423,2.642766237258911
ResNet-18 Pro,424,2.207958698272705
ResNet-18 Pro,425,2.260326623916626
ResNet-18 Pro,426,2.2349472045898438
ResNet-18 Pro,427,2.3574743270874023
ResNet-18 Pro,428,2.2310824394226074
ResNet-18 Pro,429,2.1916191577911377
ResNet-18 Pro,430,2.2881834506988525
ResNet-18 Pro,431,2.2036540508270264
ResNet-18 Pro,432,2.2578060626983643
ResNet-18 Pro,433,2.290471315383911
ResNet-18 Pro,434,2.157003879547119
ResNet-18 Pro,435,2.2351434230804443
ResNet-18 Pro,436,2.394695281982422
ResNet-18 Pro,437,2.2411437034606934
ResNet-18 Pro,438,2.2270495891571045
ResNet-18 Pro,439,2.2077298164367676
ResNet-18 Pro,440,2.5192337036132812
ResNet-18 Pro,441,2.1867995262145996
ResNet-18 Pro,442,2.5226361751556396
ResNet-18 Pro,443,2.1257193088531494
ResNet-18 Pro,444,2.2067036628723145
ResNet-18 Pro,445,2.3900694847106934
ResNet-18 Pro,446,2.24342679977417
ResNet-18 Pro,447,2.260143280029297
ResNet-18 Pro,448,2.369253635406494
ResNet-18 Pro,449,2.084031820297241
ResNet-18 Pro,450,2.3487155437469482
ResNet-18 Pro,451,2.332353353500366
ResNet-18 Pro,452,2.194093704223633
ResNet-18 Pro,453,2.374788761138916
ResNet-18 Pro,454,2.2256932258605957
ResNet-18 Pro,455,2.2185592651367188
ResNet-18 Pro,456,2.1851236820220947
ResNet-18 Pro,457,2.38442325592041
ResNet-18 Pro,458,2.201373338699341
ResNet-18 Pro,459,2.2097113132476807
ResNet-18 Pro,460,2.236466884613037
ResNet-18 Pro,461,2.3405582904815674
ResNet-18 Pro,462,2.1192522048950195
ResNet-18 Pro,463,2.206472873687744
ResNet-18 Pro,464,2.1742751598358154
ResNet-18 Pro,465,2.2074317932128906
ResNet-18 Pro,466,2.3106601238250732
ResNet-18 Pro,467,2.235799789428711
ResNet-18 Pro,468,2.2826290130615234
ResNet-18 Pro,469,1.9804099798202515
ResNet-18 Pro,470,2.1549880504608154
ResNet-18 Pro,471,2.2023422718048096
ResNet-18 Pro,472,1.945041298866272
ResNet-18 Pro,473,2.2885076999664307
ResNet-18 Pro,474,2.5329489707946777
ResNet-18 Pro,475,2.2276508808135986
ResNet-18 Pro,476,1.8842166662216187
ResNet-18 Pro,477,2.264070510864258
ResNet-18 Pro,478,2.117537021636963
ResNet-18 Pro,479,2.6190185546875
ResNet-18 Pro,480,2.4630279541015625
ResNet-18 Pro,481,2.3928706645965576
ResNet-18 Pro,482,2.174229383468628
ResNet-18 Pro,483,2.2848141193389893
ResNet-18 Pro,484,2.316178798675537
ResNet-18 Pro,485,2.486211061477661
ResNet-18 Pro,486,2.35969877243042
ResNet-18 Pro,487,2.1708595752716064
ResNet-18 Pro,488,2.0738444328308105
ResNet-18 Pro,489,2.4326577186584473
ResNet-18 Pro,490,2.2343404293060303
ResNet-18 Pro,491,2.0941367149353027
ResNet-18 Pro,492,2.400120258331299
ResNet-18 Pro,493,2.229332208633423
ResNet-18 Pro,494,2.439983606338501
ResNet-18 Pro,495,2.2873482704162598
ResNet-18 Pro,496,2.2912821769714355
ResNet-18 Pro,497,2.0622963905334473
ResNet-18 Pro,498,2.1627964973449707
ResNet-18 Pro,499,2.5264976024627686
ResNet-18 Pro,500,2.0814552307128906
ResNet-18 Pro,501,2.3699662685394287
ResNet-18 Pro,502,2.475633144378662
ResNet-18 Pro,503,2.500365972518921
ResNet-18 Pro,504,2.204516887664795
ResNet-18 Pro,505,2.264056444168091
ResNet-18 Pro,506,2.2232015132904053
ResNet-18 Pro,507,2.207165479660034
ResNet-18 Pro,508,2.252134084701538
ResNet-18 Pro,509,2.4168293476104736
ResNet-18 Pro,510,2.147000789642334
ResNet-18 Pro,511,2.163973331451416
ResNet-18 Pro,512,2.277137517929077
ResNet-18 Pro,513,2.4259603023529053
ResNet-18 Pro,514,2.2145087718963623
ResNet-18 Pro,515,2.163762092590332
ResNet-18 Pro,516,2.2109477519989014
ResNet-18 Pro,517,2.271141767501831
ResNet-18 Pro,518,2.3917934894561768
ResNet-18 Pro,519,2.375126361846924
ResNet-18 Pro,520,2.2150719165802
ResNet-18 Pro,521,2.299311399459839
ResNet-18 Pro,522,2.185986042022705
ResNet-18 Pro,523,2.3417069911956787
ResNet-18 Pro,524,2.268373727798462
ResNet-18 Pro,525,2.256727933883667
ResNet-18 Pro,526,2.1669363975524902
ResNet-18 Pro,527,2.361189126968384
ResNet-18 Pro,528,2.1990714073181152
ResNet-18 Pro,529,2.1727707386016846
ResNet-18 Pro,530,2.193995475769043
ResNet-18 Pro,531,2.264324426651001
ResNet-18 Pro,532,2.1902480125427246
ResNet-18 Pro,533,2.183739185333252
ResNet-18 Pro,534,2.3042097091674805
ResNet-18 Pro,535,2.0492148399353027
ResNet-18 Pro,536,2.280457019805908
ResNet-18 Pro,537,2.0919899940490723
ResNet-18 Pro,538,2.200899839401245
ResNet-18 Pro,539,2.4126572608947754
ResNet-18 Pro,540,2.3108623027801514
ResNet-18 Pro,541,2.277902603149414
ResNet-18 Pro,542,2.3426613807678223
ResNet-18 Pro,543,1.9595813751220703
ResNet-18 Pro,544,2.242279529571533
ResNet-18 Pro,545,2.4628634452819824
ResNet-18 Pro,546,2.0912561416625977
ResNet-18 Pro,547,2.214320659637451
ResNet-18 Pro,548,2.1668436527252197
ResNet-18 Pro,549,2.3126444816589355
ResNet-18 Pro,550,2.3515820503234863
ResNet-18 Pro,551,2.0309367179870605
ResNet-18 Pro,552,2.5706493854522705
ResNet-18 Pro,553,2.1282718181610107
ResNet-18 Pro,554,2.3335208892822266
ResNet-18 Pro,555,2.1598522663116455
ResNet-18 Pro,556,2.2486112117767334
ResNet-18 Pro,557,2.1665096282958984
ResNet-18 Pro,558,2.175607204437256
ResNet-18 Pro,559,2.1883723735809326
ResNet-18 Pro,560,2.3234682083129883
ResNet-18 Pro,561,2.120527505874634
ResNet-18 Pro,562,1.9371860027313232
ResNet-18 Pro,563,2.226531505584717
ResNet-18 Pro,564,2.4931416511535645
ResNet-18 Pro,565,2.292163372039795
ResNet-18 Pro,566,2.0930862426757812
ResNet-18 Pro,567,2.109236478805542
ResNet-18 Pro,568,2.2704997062683105
ResNet-18 Pro,569,2.497037410736084
ResNet-18 Pro,570,2.2611448764801025
ResNet-18 Pro,571,2.1901023387908936
ResNet-18 Pro,572,2.0513100624084473
ResNet-18 Pro,573,2.4149091243743896
ResNet-18 Pro,574,2.264817953109741
ResNet-18 Pro,575,2.2036185264587402
ResNet-18 Pro,576,2.4895100593566895
ResNet-18 Pro,577,2.445371389389038
ResNet-18 Pro,578,2.047140598297119
ResNet-18 Pro,579,2.2513175010681152
ResNet-18 Pro,580,2.365957736968994
ResNet-18 Pro,581,2.2375476360321045
ResNet-18 Pro,582,2.2487761974334717
ResNet-18 Pro,583,2.228184461593628
ResNet-18 Pro,584,2.2155067920684814
ResNet-18 Pro,585,2.1619791984558105
ResNet-18 Pro,586,2.23573637008667
ResNet-18 Pro,587,2.222813129425049
ResNet-18 Pro,588,2.247152805328369
ResNet-18 Pro,589,2.187352418899536
ResNet-18 Pro,590,2.0715622901916504
ResNet-18 Pro,591,2.3177571296691895
ResNet-18 Pro,592,2.07731294631958
ResNet-18 Pro,593,2.0859508514404297
ResNet-18 Pro,594,2.279639482498169
ResNet-18 Pro,595,2.2370543479919434
ResNet-18 Pro,596,2.7229225635528564
ResNet-18 Pro,597,2.150792360305786
ResNet-18 Pro,598,2.4700424671173096
ResNet-18 Pro,599,2.252108335494995
ResNet-18 Pro,600,2.121434450149536
ResNet-18 Pro,601,2.3869082927703857
ResNet-18 Pro,602,2.3461661338806152
ResNet-18 Pro,603,2.1564362049102783
ResNet-18 Pro,604,2.228003978729248
ResNet-18 Pro,605,2.0393385887145996
ResNet-18 Pro,606,2.492455244064331
ResNet-18 Pro,607,2.3465518951416016
ResNet-18 Pro,608,2.245567560195923
ResNet-18 Pro,609,2.2777044773101807
ResNet-18 Pro,610,2.141166925430298
ResNet-18 Pro,611,2.1323344707489014
ResNet-18 Pro,612,2.2395710945129395
ResNet-18 Pro,613,2.296414852142334
ResNet-18 Pro,614,2.28830885887146
ResNet-18 Pro,615,2.4448821544647217
ResNet-18 Pro,616,2.2830615043640137
ResNet-18 Pro,617,2.2325265407562256
ResNet-18 Pro,618,2.3277101516723633
ResNet-18 Pro,619,2.2884716987609863
ResNet-18 Pro,620,2.2743139266967773
ResNet-18 Pro,621,2.3510828018188477
